['Time', '0: 2008-09-05', '1: 2009-03-19', '2: 2013-12-12', '3: 2014-03-24', '4: 2015-05-27', '5: 2017-09-15', '6: 2018-02-19', '7: 2019-05-22', '8: 2019-08-13', '9: 2021-04-06', '10: 2021-07-10', '11: 2022-01-03', '12: 2022-05-25', '13: 2024-02-28', '14: 2024-03-08', 'Count']
['2000-03-11 03:27:51', "(Uranus,318.690,(r)) (H1,348.762,(d)) (30-semisextile,4')\n(Uranus,318.690,(r)) (H7,168.762,(d)) (150-quincunx,4')\n(H1,341.288,(r)) (Mercury,341.169,(d)) (conjunction,7')\n(H7,161.288,(r)) (Mercury,341.169,(d)) (opposition,7')", "(Mercury,333.508,(r)) (H7,153.399,(c)) (opposition,7')\n(H4,70.702,(r)) (Uranus,310.667,(c)) (trine,2')", '2', '3', "(Moon,52.825,(r)) (H8,202.877,(d)) (150-quincunx,3')\n(H4,70.702,(r)) (Venus,340.686,(d)) (square,1')", '5', "(Venus,327.110,(r)) (H4,87.062,(d)) (trine,3')\n(Venus,327.110,(r)) (H7,177.124,(d)) (150-quincunx,1')\n(H7,161.288,(r)) (Venus,311.290,(c)) (150-quincunx,0')", "(Saturn,43.306,(r)) (H1,358.232,(d)) (45-semisquare,4')\n(H9,219.069,(r)) (Mars,39.213,(d)) (opposition,9')", '8', '9', '10', '11', '12', "(Mean_Node,121.353,(r)) (H3,61.359,(d)) (sextile,0')", '14', 192]
['2000-03-11 08:28:23', '0', "(Moon,55.745,(r)) (H7,235.808,(d)) (opposition,4')\n(Mean_Node,121.341,(r)) (H4,151.314,(d)) (30-semisextile,2')\n(H7,228.141,(r)) (Pluto,258.093,(d)) (30-semisextile,3')", "(H3,109.063,(r)) (Mercury,318.974,(c)) (150-quincunx,5')", "(Sun,351.075,(r)) (H7,216.123,(c)) (135-sesquisquare,3')\n(H4,142.086,(r)) (Jupiter,22.095,(c)) (trine,1')", "(H4,142.086,(r)) (Mars,7.086,(c)) (135-sesquisquare,0')", "(Sun,351.075,(r)) (H3,126.149,(d)) (135-sesquisquare,4')", "(Mercury,333.428,(r)) (H7,243.384,(d)) (square,3')", '7', "(H1,48.141,(r)) (Mars,3.109,(c)) (45-semisquare,2')", "(Mercury,333.428,(r)) (H12,3.513,(c)) (30-semisextile,5')\n(Mean_Node,121.341,(r)) (H4,121.444,(c)) (conjunction,6')", "(Mars,21.341,(r)) (H1,66.266,(d)) (45-semisquare,5')", '11', '12', '13', '14', 141]
['2000-03-11 05:13:12', '0', "(Pluto,252.897,(r)) (H7,192.927,(d)) (sextile,2')", "(Mars,21.241,(r)) (H3,51.317,(c)) (30-semisextile,5')", '3', "(Sun,350.940,(r)) (H12,350.949,(d)) (conjunction,1')\n(H1,4.955,(r)) (Sun,4.815,(d)) (conjunction,8')\n(H1,4.955,(r)) (Mars,34.892,(d)) (30-semisextile,4')\n(H1,4.955,(r)) (Neptune,319.907,(d)) (45-semisquare,3')\n(Mars,21.241,(r)) (H4,81.294,(c)) (sextile,3')", "(Jupiter,34.690,(r)) (H3,79.689,(d)) (45-semisquare,0')\n(H10,275.064,(r)) (Sun,335.089,(c)) (sextile,1')", '6', "(Mars,21.241,(r)) (H9,261.198,(d)) (trine,3')", '8', "(Mean_Node,121.349,(r)) (H1,346.318,(c)) (135-sesquisquare,2')\n(Mean_Node,121.349,(r)) (H7,166.318,(c)) (45-semisquare,2')", '10', '11', "(Moon,53.848,(r)) (H9,263.900,(d)) (150-quincunx,3')", '13', "(Venus,327.200,(r)) (H10,297.114,(d)) (30-semisextile,5')", 166]
['2000-03-11 12:28:47', "(Uranus,318.709,(r)) (H1,93.740,(c)) (135-sesquisquare,2')\n(Uranus,318.709,(r)) (H7,273.740,(c)) (45-semisquare,2')\n(H4,206.640,(r)) (Neptune,296.658,(c)) (square,1')", '1', "(H1,101.697,(r)) (Saturn,56.791,(d)) (45-semisquare,6')", '3', "(Mean_Node,121.333,(r)) (H12,91.413,(d)) (30-semisextile,5')\n(Venus,327.574,(r)) (H1,87.643,(c)) (trine,4')", '5', "(Mercury,333.367,(r)) (H3,153.405,(c)) (opposition,2')\n(H7,281.697,(r)) (Moon,41.627,(c)) (trine,4')", "(H1,101.697,(r)) (Uranus,341.741,(d)) (trine,3')", "(H1,101.697,(r)) (Mars,41.686,(d)) (sextile,1')\n(H9,353.803,(r)) (Pluto,233.874,(c)) (trine,4')", '9', "(Mercury,333.367,(r)) (H9,18.348,(d)) (45-semisquare,1')", "(Uranus,318.709,(r)) (H10,48.674,(d)) (square,2')\n(H10,26.640,(r)) (Sun,326.574,(c)) (sextile,4')", "(H1,101.697,(r)) (Jupiter,56.631,(d)) (45-semisquare,4')\n(H10,26.640,(r)) (Jupiter,56.631,(d)) (30-semisextile,1')", "(Sun,351.242,(r)) (H3,201.330,(d)) (150-quincunx,5')\n(H3,173.803,(r)) (Uranus,293.897,(c)) (trine,6')", '14', 233]
['2000-03-11 11:36:00', "(Mars,21.438,(r)) (H4,201.472,(d)) (opposition,2')\n(Mercury,333.380,(r)) (H4,183.392,(c)) (150-quincunx,1')", "(Uranus,318.707,(r)) (H3,168.729,(d)) (150-quincunx,1')\n(H3,158.460,(r)) (Venus,338.384,(d)) (opposition,5')\n(H7,269.243,(r)) (Uranus,329.213,(d)) (sextile,2')\n(Sun,351.205,(r)) (H7,261.229,(c)) (square,1')", '2', '3', "(Saturn,43.338,(r)) (H1,103.409,(d)) (sextile,4')", '5', "(Mean_Node,121.335,(r)) (H4,211.311,(d)) (square,1')\n(Uranus,318.707,(r)) (H3,138.814,(c)) (opposition,6')", '7', '8', '9', "(H1,89.243,(r)) (Neptune,329.230,(d)) (trine,1')\n(H1,89.243,(r)) (Pluto,269.167,(d)) (opposition,5')\n(H1,89.243,(r)) (Mars,359.197,(c)) (square,3')", '11', "(Uranus,318.707,(r)) (H10,348.680,(c)) (30-semisextile,2')", '13', '14', 210]
['2000-03-11 14:10:40', "(H4,232.655,(r)) (Saturn,52.580,(d)) (opposition,4')\n(Mercury,333.342,(r)) (H12,93.427,(c)) (trine,5')", "(Mean_Node,121.329,(r)) (H4,241.270,(d)) (trine,4')", '2', '3', "(H8,347.658,(r)) (Venus,347.712,(d)) (conjunction,3')", "(H1,128.570,(r)) (Mercury,353.580,(d)) (135-sesquisquare,1')\n(H3,203.512,(r)) (Mercury,353.580,(d)) (150-quincunx,4')", "(Jupiter,34.767,(r)) (H4,214.842,(c)) (opposition,4')", '7', "(Mercury,333.342,(r)) (H10,33.332,(c)) (sextile,1')", '9', "(Pluto,252.898,(r)) (H10,72.725,(d)) (opposition,10')", '11', '12', "(H4,232.655,(r)) (Sun,322.674,(c)) (square,1')", "(H10,52.655,(r)) (Sun,322.645,(c)) (square,1')", 188]
['2000-03-11 14:19:04', "(Mars,21.523,(r)) (H12,111.485,(d)) (square,2')", "(Mercury,333.340,(r)) (H4,243.280,(d)) (square,4')", '2', '3', '4', "(H1,131.003,(r)) (Mercury,310.862,(c)) (opposition,8')", '6', "(Pluto,252.898,(r)) (H10,72.726,(d)) (opposition,10')\n(H9,25.900,(r)) (Mercury,355.852,(d)) (30-semisextile,3')\n(Neptune,305.691,(r)) (H10,35.742,(c)) (square,3')", "(Pluto,252.898,(r)) (H10,72.935,(d)) (opposition,2')\n(Uranus,318.713,(r)) (H9,3.769,(c)) (45-semisquare,3')", '9', "(Uranus,318.713,(r)) (H9,48.783,(d)) (square,4')", '11', "(H10,54.714,(r)) (Uranus,294.803,(c)) (trine,5')", '13', "(Sun,351.318,(r)) (H6,261.410,(c)) (square,5')", 189]
['2000-03-11 11:28:47', "(Mean_Node,121.335,(r)) (H4,181.425,(c)) (sextile,5')", '1', '2', '3', "(H1,87.598,(r)) (Saturn,57.606,(d)) (30-semisextile,0')", '5', "(Sun,351.200,(r)) (H4,171.277,(c)) (opposition,5')", "(Saturn,43.338,(r)) (H9,358.350,(d)) (45-semisquare,1')", "(Mars,21.435,(r)) (H12,81.507,(d)) (sextile,4')", "(H1,87.598,(r)) (Mars,42.635,(d)) (45-semisquare,2')\n(H7,267.598,(r)) (Mars,42.635,(d)) (135-sesquisquare,2')", "(Saturn,43.338,(r)) (H9,313.344,(c)) (square,0')", "(Mercury,333.382,(r)) (H10,33.404,(d)) (sextile,1')\n(H10,10.525,(r)) (Jupiter,55.617,(d)) (45-semisquare,6')", "(Mercury,333.382,(r)) (H1,108.473,(d)) (135-sesquisquare,5')\n(H1,87.598,(r)) (Mercury,357.597,(d)) (square,0')", "(H1,87.598,(r)) (Jupiter,57.606,(d)) (30-semisextile,0')\n(H1,87.598,(r)) (Mean_Node,147.685,(d)) (sextile,5')", "(H1,87.598,(r)) (Jupiter,57.629,(d)) (30-semisextile,2')", 186]
['2000-03-11 11:37:04', "(Uranus,318.707,(r)) (H4,183.683,(c)) (135-sesquisquare,1')\n(H4,192.769,(r)) (Mars,12.678,(c)) (opposition,5')", '1', '2', "(Moon,57.581,(r)) (H4,207.552,(d)) (150-quincunx,2')\n(Moon,57.581,(r)) (H7,282.538,(d)) (135-sesquisquare,3')\n(Venus,327.530,(r)) (H4,207.552,(d)) (trine,1')\n(Venus,327.530,(r)) (H7,282.538,(d)) (45-semisquare,1')", "(H4,192.769,(r)) (Saturn,57.679,(d)) (135-sesquisquare,5')", '5', '6', '7', '8', "(H4,192.769,(r)) (Mars,42.731,(d)) (150-quincunx,2')\n(H1,89.488,(r)) (Mars,359.458,(c)) (square,2')\n(H7,269.488,(r)) (Mars,359.458,(c)) (square,2')", '10', '11', "(H10,12.769,(r)) (Jupiter,12.847,(c)) (conjunction,5')", "(H4,192.769,(r)) (Jupiter,57.699,(d)) (135-sesquisquare,4')\n(H4,192.769,(r)) (Mean_Node,147.786,(d)) (45-semisquare,1')", "(Venus,327.530,(r)) (H6,267.463,(d)) (sextile,4')\n(H10,12.769,(r)) (Jupiter,57.722,(d)) (45-semisquare,3')", 178]
['2000-03-11 09:25:35', '0', "(H7,240.499,(r)) (Sun,0.511,(d)) (trine,1')", "(H10,337.072,(r)) (Moon,67.071,(d)) (square,0')", '3', "(Mars,21.371,(r)) (H4,141.418,(c)) (trine,3')", "(H3,123.176,(r)) (Sun,333.122,(c)) (150-quincunx,3')", "(Uranus,318.702,(r)) (H4,138.672,(c)) (opposition,2')", '7', "(Uranus,318.702,(r)) (H12,18.679,(c)) (sextile,1')", "(H4,157.072,(r)) (Moon,37.120,(c)) (trine,3')", "(Uranus,318.702,(r)) (H1,78.772,(d)) (trine,4')", '11', "(Moon,56.302,(r)) (H9,326.313,(d)) (square,1')", "(Sun,351.115,(r)) (H1,81.075,(d)) (square,2')", "(Sun,351.115,(r)) (H1,81.097,(d)) (square,1')", 180]
['2000-03-11 08:22:08', '0', "(H7,226.783,(r)) (Moon,46.961,(c)) (opposition,11')", '2', "(Jupiter,34.717,(r)) (H7,214.749,(c)) (opposition,2')", "(Neptune,305.684,(r)) (H12,35.690,(d)) (square,0')\n(Neptune,305.684,(r)) (H4,125.524,(c)) (opposition,10')", "(Mean_Node,121.342,(r)) (H3,91.416,(c)) (30-semisextile,4')", "(H4,140.480,(r)) (Jupiter,50.398,(d)) (square,5')\n(Mean_Node,121.342,(r)) (H7,211.369,(c)) (square,2')", "(Uranus,318.700,(r)) (H12,3.777,(c)) (45-semisquare,5')", '8', '9', '10', '11', '12', '13', '14', 126]
['2000-03-11 05:36:56', "(H1,10.292,(r)) (Mercury,325.366,(c)) (45-semisquare,4')\n(H7,190.292,(r)) (Mercury,325.366,(c)) (135-sesquisquare,4')", '1', "(H10,280.542,(r)) (Saturn,55.629,(d)) (135-sesquisquare,5')", '3', '4', '5', '6', '7', '8', '9', "(Mars,21.253,(r)) (H10,261.216,(c)) (trine,2')", "(Sun,350.956,(r)) (H1,350.988,(c)) (conjunction,2')", '12', "(Mean_Node,121.348,(r)) (H1,31.279,(d)) (square,4')", '14', 77]
['2000-03-11 17:30:08', '0', "(H7,14.127,(r)) (Uranus,329.201,(d)) (45-semisquare,4')\n(Mean_Node,121.322,(r)) (H4,271.250,(c)) (150-quincunx,4')\n(H4,279.424,(r)) (Uranus,309.483,(c)) (30-semisextile,4')", '2', "(H3,255.421,(r)) (Mean_Node,135.510,(d)) (trine,5')", "(Mean_Node,121.322,(r)) (H8,31.393,(c)) (square,4')", "(H1,194.127,(r)) (Sun,14.129,(d)) (opposition,0')\n(H1,194.127,(r)) (Jupiter,13.993,(c)) (opposition,8')", "(H4,279.424,(r)) (Uranus,339.507,(d)) (sextile,5')\n(Jupiter,34.795,(r)) (H7,349.735,(c)) (45-semisquare,4')\n(H7,14.127,(r)) (Mean_Node,104.184,(c)) (square,3')", "(H9,75.421,(r)) (Mars,45.393,(d)) (30-semisextile,2')", "(Pluto,252.898,(r)) (H12,132.918,(c)) (trine,1')", "(Mean_Node,121.322,(r)) (H12,181.298,(d)) (sextile,1')", '10', "(H1,194.127,(r)) (Uranus,344.068,(d)) (150-quincunx,3')", '12', '13', '14', 170]
['2000-03-11 05:35:28', '0', "(Mercury,333.474,(r)) (H4,108.458,(d)) (135-sesquisquare,1')\n(H7,189.963,(r)) (Mercury,324.882,(c)) (135-sesquisquare,5')", '2', '3', "(H4,100.203,(r)) (Moon,40.141,(c)) (sextile,4')", '5', "(Moon,54.065,(r)) (H7,174.082,(c)) (trine,1')", "(Pluto,252.897,(r)) (H10,297.929,(d)) (45-semisquare,2')", "(Mars,21.252,(r)) (H9,231.313,(c)) (150-quincunx,4')\n(H1,9.963,(r)) (Pluto,234.895,(c)) (135-sesquisquare,4')", "(H1,9.963,(r)) (Mars,39.915,(d)) (30-semisextile,3')\n(H7,189.963,(r)) (Mars,39.915,(d)) (150-quincunx,3')\n(Mars,21.252,(r)) (H1,351.317,(c)) (30-semisextile,4')\n(Mars,21.252,(r)) (H7,171.317,(c)) (150-quincunx,4')", "(H10,280.203,(r)) (Mars,40.143,(d)) (trine,4')", '11', "(H1,9.963,(r)) (Uranus,339.993,(d)) (30-semisextile,2')\n(Uranus,318.694,(r)) (H9,228.726,(c)) (square,2')", "(Uranus,318.694,(r)) (H1,348.758,(c)) (30-semisextile,4')", "(Uranus,318.694,(r)) (H1,348.736,(c)) (30-semisextile,3')", 164]
['2000-03-11 10:23:35', '0', "(H3,138.318,(r)) (Moon,48.292,(c)) (square,2')\n(H3,138.318,(r)) (Venus,318.430,(c)) (opposition,7')\n(H4,172.735,(r)) (Mercury,322.745,(c)) (150-quincunx,1')", "(Mercury,333.398,(r)) (H3,153.246,(d)) (opposition,9')", "(Mercury,333.398,(r)) (H3,153.556,(d)) (opposition,9')", "(Sun,351.155,(r)) (H12,36.121,(c)) (45-semisquare,2')", '5', '6', "(Saturn,43.333,(r)) (H10,13.313,(d)) (30-semisextile,1')\n(H10,352.735,(r)) (Pluto,232.782,(c)) (trine,3')", '8', '9', '10', "(H1,73.082,(r)) (Uranus,343.060,(d)) (square,1')", '12', "(Mercury,333.398,(r)) (H4,198.379,(d)) (135-sesquisquare,1')\n(Venus,327.467,(r)) (H4,147.512,(c)) (opposition,3')", "(Mercury,333.398,(r)) (H10,18.405,(d)) (45-semisquare,0')\n(Venus,327.467,(r)) (H10,327.486,(c)) (conjunction,1')", 179]
['2000-03-11 03:20:39', "(H4,69.009,(r)) (Mean_Node,128.952,(d)) (sextile,3')", '1', '2', "(H7,159.682,(r)) (Venus,339.572,(d)) (opposition,7')", "(Mars,21.182,(r)) (H8,201.180,(d)) (opposition,0')\n(Moon,52.756,(r)) (H8,172.669,(c)) (trine,5')\n(H4,69.009,(r)) (Moon,38.950,(c)) (30-semisextile,4')", '5', '6', "(Uranus,318.689,(r)) (H9,198.625,(c)) (trine,4')", "(H1,339.682,(r)) (Saturn,24.765,(c)) (45-semisquare,5')", "(Saturn,43.305,(r)) (H1,358.271,(d)) (45-semisquare,2')\n(Saturn,43.305,(r)) (H4,88.234,(d)) (45-semisquare,4')\n(Saturn,43.305,(r)) (H7,178.271,(d)) (135-sesquisquare,2')", "(Mars,21.182,(r)) (H1,321.168,(c)) (sextile,1')\n(Uranus,318.689,(r)) (H10,228.737,(c)) (square,3')", '11', '12', '13', '14', 170]
['2000-03-11 10:15:35', "(Uranus,318.704,(r)) (H1,78.662,(d)) (trine,3')\n(Uranus,318.704,(r)) (H7,258.662,(d)) (sextile,3')\n(H4,170.557,(r)) (Saturn,35.605,(c)) (135-sesquisquare,3')", "(H7,251.335,(r)) (Jupiter,26.322,(c)) (135-sesquisquare,1')", '2', "(Mean_Node,121.338,(r)) (H3,151.300,(d)) (30-semisextile,2')", "(Mean_Node,121.338,(r)) (H12,61.418,(d)) (sextile,5')\n(Saturn,43.333,(r)) (H8,268.320,(c)) (135-sesquisquare,1')\n(H4,170.557,(r)) (Neptune,290.541,(c)) (trine,1')", "(H1,71.335,(r)) (Moon,71.299,(d)) (conjunction,2')", '6', '7', "(Saturn,43.333,(r)) (H1,88.320,(d)) (45-semisquare,1')", '9', "(Saturn,43.333,(r)) (H10,13.420,(d)) (30-semisextile,5')", "(Venus,327.460,(r)) (H10,327.632,(c)) (conjunction,10')\n(H10,350.557,(r)) (Venus,305.479,(c)) (45-semisquare,5')", '12', '13', '14', 162]
['2000-03-11 11:38:47', '0', '1', "(H1,89.886,(r)) (Moon,44.968,(c)) (45-semisquare,5')\n(H10,13.239,(r)) (Pluto,238.321,(c)) (135-sesquisquare,5')", "(Pluto,252.898,(r)) (H7,282.963,(d)) (30-semisextile,4')", '4', "(H3,159.263,(r)) (Venus,309.295,(c)) (150-quincunx,2')", '6', "(Mercury,333.379,(r)) (H10,33.325,(d)) (sextile,3')\n(Pluto,252.898,(r)) (H1,73.022,(c)) (opposition,7')", "(Pluto,252.898,(r)) (H1,72.826,(c)) (opposition,4')", "(H4,193.239,(r)) (Uranus,343.273,(d)) (150-quincunx,2')\n(Neptune,305.688,(r)) (H4,170.652,(c)) (135-sesquisquare,2')", "(Uranus,318.707,(r)) (H9,3.760,(d)) (45-semisquare,3')", "(H10,13.239,(r)) (Jupiter,13.223,(c)) (conjunction,1')", "(Jupiter,34.745,(r)) (H9,4.769,(d)) (30-semisextile,1')", "(H3,159.263,(r)) (Uranus,294.282,(c)) (135-sesquisquare,1')", "(H1,89.886,(r)) (Mercury,359.811,(d)) (square,5')", 175]
['2000-03-11 05:01:36', '0', '1', '2', "(H4,92.393,(r)) (Jupiter,47.449,(d)) (45-semisquare,3')\n(Jupiter,34.688,(r)) (H4,79.680,(c)) (45-semisquare,1')", "(Uranus,318.693,(r)) (H4,78.611,(c)) (trine,5')", "(H1,2.343,(r)) (Mercury,317.418,(c)) (45-semisquare,4')\n(H10,272.393,(r)) (Mercury,317.418,(c)) (45-semisquare,1')", "(Uranus,318.693,(r)) (H4,108.743,(d)) (150-quincunx,3')\n(H4,92.393,(r)) (Uranus,302.397,(c)) (150-quincunx,0')\n(H7,182.343,(r)) (Uranus,302.397,(c)) (trine,3')", "(Saturn,43.312,(r)) (H9,223.471,(c)) (opposition,10')\n(H9,241.241,(r)) (Uranus,301.274,(c)) (sextile,2')", "(Uranus,318.693,(r)) (H9,258.754,(d)) (sextile,4')\n(Saturn,43.312,(r)) (H9,223.256,(c)) (opposition,3')", "(Moon,53.736,(r)) (H12,353.683,(d)) (sextile,3')\n(H1,2.343,(r)) (Saturn,62.410,(d)) (sextile,4')\n(H4,92.393,(r)) (Saturn,62.410,(d)) (30-semisextile,1')\n(H7,182.343,(r)) (Saturn,62.410,(d)) (trine,4')\n(Saturn,43.312,(r)) (H4,73.250,(c)) (30-semisextile,4')", "(Mars,21.235,(r)) (H1,21.154,(d)) (conjunction,5')\n(H1,2.343,(r)) (Pluto,272.345,(d)) (square,0')\n(H10,272.393,(r)) (Pluto,272.345,(d)) (conjunction,3')\n(Pluto,252.897,(r)) (H10,253.011,(c)) (conjunction,7')", "(Sun,350.932,(r)) (H3,80.902,(d)) (square,2')", '12', '13', '14', 311]
['2000-03-11 06:48:47', "(H1,26.336,(r)) (Mercury,341.343,(d)) (45-semisquare,0')\n(H7,206.336,(r)) (Mercury,341.343,(d)) (135-sesquisquare,0')", "(Sun,351.006,(r)) (H4,125.999,(d)) (135-sesquisquare,0')\n(Mercury,333.454,(r)) (H7,198.445,(c)) (135-sesquisquare,1')\n(H4,117.416,(r)) (Sun,342.416,(c)) (135-sesquisquare,0')", '2', "(H7,206.336,(r)) (Venus,341.257,(d)) (135-sesquisquare,5')", "(H1,26.336,(r)) (Saturn,56.419,(d)) (30-semisextile,5')\n(H4,117.416,(r)) (Venus,342.425,(d)) (135-sesquisquare,1')\n(Saturn,43.319,(r)) (H4,103.339,(c)) (sextile,1')", "(H3,85.798,(r)) (Venus,310.810,(c)) (135-sesquisquare,1')", '6', "(Saturn,43.319,(r)) (H9,283.309,(d)) (trine,1')\n(Pluto,252.897,(r)) (H1,42.904,(d)) (150-quincunx,0')", "(H9,265.798,(r)) (Saturn,25.847,(c)) (trine,3')", "(H1,26.336,(r)) (Neptune,326.255,(d)) (sextile,5')\n(H7,206.336,(r)) (Neptune,326.255,(d)) (trine,5')", '10', "(Uranus,318.697,(r)) (H10,318.553,(d)) (conjunction,9')", '12', "(H1,26.336,(r)) (Uranus,296.318,(c)) (square,1')", "(H1,26.336,(r)) (Uranus,296.295,(c)) (square,2')", 203]
['2000-03-11 16:04:23', "(Mercury,333.314,(r)) (H1,153.359,(c)) (opposition,3')\n(Mercury,333.314,(r)) (H7,333.359,(c)) (conjunction,3')\n(Mean_Node,121.325,(r)) (H12,121.366,(c)) (conjunction,2')", "(Mercury,333.314,(r)) (H3,243.256,(d)) (square,3')\n(Venus,327.759,(r)) (H4,267.847,(d)) (sextile,5')", "(H1,164.535,(r)) (Saturn,29.483,(c)) (135-sesquisquare,3')", "(H7,344.535,(r)) (Mercury,314.497,(c)) (30-semisextile,2')", "(Neptune,305.693,(r)) (H4,245.676,(c)) (sextile,1')", "(H3,234.337,(r)) (Jupiter,54.412,(d)) (opposition,5')", "(Sun,351.391,(r)) (H7,321.476,(c)) (30-semisextile,5')\n(H7,344.535,(r)) (Jupiter,14.519,(c)) (30-semisextile,1')", "(Pluto,252.898,(r)) (H9,72.977,(d)) (opposition,5')", '8', "(Moon,60.183,(r)) (H4,240.168,(c)) (opposition,1')\n(Uranus,318.716,(r)) (H12,108.782,(c)) (150-quincunx,4')\n(H1,164.535,(r)) (Neptune,284.598,(c)) (trine,4')\n(H7,344.535,(r)) (Neptune,284.598,(c)) (sextile,4')", "(H9,54.337,(r)) (Pluto,234.504,(c)) (opposition,10')", '11', "(H9,54.337,(r)) (Jupiter,9.387,(c)) (45-semisquare,3')", '13', '14', 257]
['2000-03-11 08:49:36', "(Mars,21.352,(r)) (H4,156.372,(d)) (135-sesquisquare,1')\n(H4,147.574,(r)) (Uranus,327.684,(d)) (opposition,7')", '1', '2', "(Jupiter,34.721,(r)) (H7,244.644,(d)) (150-quincunx,5')\n(Moon,55.952,(r)) (H3,100.985,(c)) (45-semisquare,2')", "(Neptune,305.685,(r)) (H1,65.644,(d)) (trine,2')", '5', "(Mean_Node,121.341,(r)) (H4,166.363,(d)) (45-semisquare,1')", "(Saturn,43.327,(r)) (H9,313.382,(d)) (square,3')\n(H1,52.727,(r)) (Mercury,352.767,(d)) (sextile,2')", "(H9,294.210,(r)) (Uranus,339.248,(d)) (45-semisquare,2')", '9', "(H10,327.574,(r)) (Neptune,327.560,(d)) (conjunction,1')\n(H9,294.210,(r)) (Saturn,24.260,(c)) (square,3')", "(H10,327.574,(r)) (Uranus,297.544,(c)) (30-semisextile,2')", "(Sun,351.090,(r)) (H10,350.912,(d)) (conjunction,11')\n(Mercury,333.422,(r)) (H9,273.500,(c)) (sextile,5')", '13', '14', 195]
['2000-03-11 11:06:16', "(H4,184.385,(r)) (Moon,64.365,(d)) (trine,1')\n(H4,184.385,(r)) (Moon,49.322,(c)) (135-sesquisquare,4')", '1', '2', "(H4,184.385,(r)) (Uranus,304.400,(c)) (trine,1')", "(Pluto,252.897,(r)) (H12,72.731,(d)) (opposition,10')", "(Jupiter,34.740,(r)) (H3,169.799,(d)) (135-sesquisquare,3')", "(H7,262.511,(r)) (Mercury,352.449,(d)) (square,4')", '7', "(Neptune,305.687,(r)) (H1,65.752,(c)) (trine,4')", '9', '10', "(Venus,327.503,(r)) (H1,102.488,(d)) (135-sesquisquare,1')\n(Venus,327.503,(r)) (H10,27.498,(d)) (sextile,0')", "(Mercury,333.387,(r)) (H1,63.385,(c)) (square,0')", "(Moon,57.281,(r)) (H3,177.241,(d)) (trine,2')\n(Jupiter,34.740,(r)) (H3,124.810,(c)) (square,4')", "(H6,239.375,(r)) (Mercury,359.403,(d)) (trine,2')", 196]
['2000-03-11 13:38:07', "(H1,119.483,(r)) (Uranus,329.401,(d)) (150-quincunx,5')\n(H7,299.483,(r)) (Uranus,329.401,(d)) (30-semisextile,5')", "(H4,224.557,(r)) (Jupiter,44.404,(d)) (opposition,9')\n(Uranus,318.711,(r)) (H3,183.758,(c)) (135-sesquisquare,3')", "(Saturn,43.346,(r)) (H3,178.284,(c)) (135-sesquisquare,4')", "(H7,299.483,(r)) (Pluto,239.554,(c)) (sextile,4')", '4', '5', "(H7,299.483,(r)) (Uranus,299.514,(c)) (conjunction,2')", "(H1,119.483,(r)) (Pluto,269.451,(d)) (150-quincunx,2')", "(Mercury,333.350,(r)) (H10,63.271,(d)) (square,5')", '9', "(H10,44.557,(r)) (Mars,44.480,(d)) (conjunction,5')", '11', '12', "(H3,194.137,(r)) (Jupiter,59.119,(d)) (135-sesquisquare,1')", '14', 143]
['2000-03-11 04:48:31', '0', '1', '2', "(Venus,327.179,(r)) (H4,102.114,(d)) (135-sesquisquare,4')\n(H4,89.388,(r)) (Mean_Node,134.331,(d)) (45-semisquare,3')\n(H7,179.401,(r)) (Mean_Node,134.331,(d)) (45-semisquare,4')\n(H4,89.388,(r)) (Venus,314.461,(c)) (135-sesquisquare,4')\n(H7,179.401,(r)) (Venus,314.461,(c)) (135-sesquisquare,4')", "(Pluto,252.897,(r)) (H1,12.851,(d)) (trine,3')\n(H1,359.401,(r)) (Pluto,239.308,(c)) (trine,6')\n(H4,89.388,(r)) (Pluto,239.308,(c)) (150-quincunx,5')", '5', "(H4,89.388,(r)) (Pluto,269.487,(d)) (opposition,6')\n(H7,179.401,(r)) (Pluto,269.487,(d)) (square,5')\n(Pluto,252.897,(r)) (H4,73.070,(c)) (opposition,10')", '7', "(Saturn,43.311,(r)) (H12,313.400,(c)) (square,5')", "(Mercury,333.486,(r)) (H4,108.562,(d)) (135-sesquisquare,5')\n(H1,359.401,(r)) (Mercury,314.367,(c)) (45-semisquare,2')\n(H4,89.388,(r)) (Mercury,314.367,(c)) (135-sesquisquare,1')\n(H7,179.401,(r)) (Mercury,314.367,(c)) (135-sesquisquare,2')", "(H1,359.401,(r)) (Uranus,299.433,(c)) (sextile,2')\n(H10,269.388,(r)) (Uranus,299.433,(c)) (30-semisextile,3')", "(Uranus,318.692,(r)) (H1,18.664,(d)) (sextile,2')", '12', '13', '14', 211]
